 
==== Analyse Plant Illumination ====
 
Statistical Analysis of Nuclei with Regional Max =
    Area    MajorAxisLength    MinorAxisLength    Circularity    Perimeter    MeanIntensity    MinIntensity    MaxIntensity
     136         26.63             7.5898            0.6038       53.202          23.39              8              44     
      77        11.149             8.8973            1.2102       28.276         31.688             19              49     
     285        20.345              18.22            1.0388       58.718         35.439             10              87     
      51        9.0359             7.2653            1.2911        22.28         24.333             10              47     
      59        12.903             5.9976           0.97287       27.606         28.424             10              55     
      97        15.536             8.0586            1.0224       34.528         23.753              7              42     
      52        8.1775             8.1775            1.3164        22.28         26.654             18              41     
     281        24.243             15.042           0.98061       60.008         24.338              8              85     
     207        20.397             13.167            1.0245        50.39         44.589             17              83     
     178        15.564             14.863            1.0694       45.734         20.556              7              46     
      83        12.654             8.5062            1.1181       30.542         34.651             16              62     
     137        15.081             11.784            1.0839       39.854         28.474             10              52     
     209        24.752             10.896           0.89642       54.128         21.818              6              42     
     130         26.56              6.393           0.59198       52.532           30.3             12              56     
     310        20.432              19.66            1.0517        60.86         36.161             14              87     
     204         21.71              12.19           0.98777       50.944         28.657             15              48     
      80        12.328             8.3507            1.1643       29.384           24.1             12              52     
     179        21.866             10.867            0.8882       50.324         27.341              8              56     
     364        24.108             19.744           0.97103       68.634         45.698             12              86     
     231        21.429             13.914            1.0183       53.392         24.909              8              65     
     339        28.011             15.883           0.92541       67.848          21.72              5              60     
     123        24.629             6.5946           0.66398       48.248          24.35              8              51     
      84        12.558             8.5968            1.1635        30.12         24.155             11              54     
     250         22.36             14.391            1.0144        55.65         25.852             10              59     
     337         21.65             20.306            1.0304        64.11         33.347             15              68     
     310         26.29             15.492           0.93354       64.598         24.703              6              65     
      65         11.22              7.449            1.1899         26.2         28.338             16              40     
      67        12.088             7.1709            1.1195       27.424         33.239             19              56     
     129        17.947             9.3051           0.99281       40.408         24.581              9              46     
     305        25.331             15.796            0.9528       63.424         41.839             16             131     
     103        16.515             8.1661           0.96255        36.67         27.175             12              50     
     146        16.299             11.599            1.0838       41.144         30.719             14              47     
      98        15.345             8.2421             1.033       34.528         21.786              7              42     
     163        27.109             8.0032           0.67316       55.162         31.485             14              56     
     178        21.864             10.611           0.93223       48.984         23.596              7              60     
     244        20.703             15.194            1.0491       54.062         34.336             14              88     
     131        14.088             11.989            1.1424        37.96         22.031              8              53     
     240        25.992              12.16           0.87474       58.718         30.208             12              51     
     118        13.982              10.87            1.1442           36         27.669             14              60     
     110        16.084             9.2493            0.9387       38.374         26.873             11              57     
     225        22.374             13.056           0.97424       53.872         41.502             19              87     
     107        19.638              7.127           0.82349       40.408         26.084             10              51     
     180        21.748             10.742            0.9427       48.984         26.867              8              63     
      52        8.1775             8.1775            1.3164        22.28         24.462             13              43     
      89        13.396             8.5511            1.1253       31.526             24              7              59     
     278        22.781             15.851            1.0028       59.024         36.234             10              75     
     255        23.895             13.895            0.9694       57.494         23.302              5              51     
      51        9.0359             7.2653            1.2911        22.28         33.529             19              52     
     214        22.449             12.419           0.96323       52.838         42.154             17              88     
     209        21.964              12.45           0.96505       52.168         25.632              5              60     
     271        25.542             14.241            0.8435        63.54         30.336             13              61     
      65         11.22              7.449            1.1899         26.2         24.554             13              52     
     192        24.478             10.324           0.84063       53.574         31.557             13              57     
     117         17.44             8.6464           0.98525        38.63         27.521             11              71     
     132        20.226             8.4751           0.89279       43.104         25.538              7              53     
     190        22.088             11.088           0.94279       50.324         30.453             13              54     
      92        16.392             7.6399           0.87747       36.298         30.587             13              59     
     197        21.653             11.791           0.97496        50.39         25.812              8              58     
     224        21.772             13.433           0.98743       53.392         39.701              8             109     
     250        24.948             12.985           0.93447       57.982          42.66             18              86     
     272        23.019              15.31            1.0144       58.048         27.632              8              77     
     109        17.137             8.1863           0.96311       37.712         30.073             14              46     
      68        10.343             8.4389            1.2448         26.2         23.544             10              37     
     226        22.878             12.786           0.96934       54.128         25.889              8              52     
     402        27.869             18.874           0.97426       72.008         42.306             17              83     
     119        12.961             11.916            1.1121        36.67         36.731             14              91     
      59         10.43             7.3076            1.1607       25.274         43.051             26              71     
     131        21.181             8.1415           0.83777       44.328         23.878              5              52     
     224         27.19             10.715           0.82151       58.536         30.121             12              58     
     129            19             8.7778           0.94919       41.326         27.101              9              48     
     148        17.378              11.01            1.0604        41.88         30.264             16              49     
      68        10.343             8.4389            1.2448         26.2         21.926              8              41     
      68         12.02              7.298            1.1362       27.424         25.412             10              57     
     136        20.076             8.9324            0.8919       43.774         26.897              9              57     
     205        19.959              13.39            1.0023       50.696         39.073             19             145     
     248        22.405             14.335            1.0105       55.534         26.516              8              66     
      72        14.236              6.532           0.99732        30.12         24.125             13              43     
      86        14.568             7.6086            1.0501        32.08         30.442             17              50     
      68        10.343             8.4389            1.2448         26.2         24.618             13              45     
     369        27.085             17.702           0.96867       69.188         43.837             17              85     
      53        9.1917              7.531            1.2447       23.132          2.717              0               8     
      70        14.417             6.3954           0.93894       30.608         32.743             17              52     
     174         20.52             10.962           0.98883       47.024         27.914              7              61     
     236        22.365             13.956           0.96162       55.534         38.513             10              75     
      97         15.31             8.2287            1.0224       34.528          29.67             11              50     
      79        16.055             6.5212           0.86009       33.974         24.848             10              66     
     113        17.667             8.2449            0.9606       38.448          24.31              9              51     
      51        9.0359             7.2653            1.2911        22.28         25.941             11              56     
      98        12.301             10.293            1.1747       32.378         30.245             14              46     
      65         11.22              7.449            1.1899         26.2         30.938             12              52     
      65         11.22              7.449            1.1899         26.2         23.585             12              44     
     150        19.514             9.9519           0.98075        43.84         29.373              9              78     
     199        19.464             13.262            1.0422       48.984          38.05             12              89     
     173        20.607                 11           0.95572       47.694         26.202             10              61     
     162        18.332             11.485            1.0276        44.51         56.167             25              98     
     226        22.629              12.88           0.98949       53.574         35.642             14              70     
      53        10.001             6.8874            1.2056       23.504         26.642             15              49     
     108        13.006             10.779             1.151       34.338         28.083             14              49     
      62        10.907             7.3343            1.1846       25.646          30.29             12              51     
      95        14.551             8.4163            1.0763       33.304         22.042             10              49     
      79        17.588             5.9556           0.79014       35.446         23.949              7              61     
     236        19.767             15.488            1.0596       52.904         31.373              8              79     
     140         19.49             9.3718            0.9469       43.104         24.929              8              56     
      78        14.488             7.0343           0.99769       31.344         32.026             17              59     
     240        20.549             15.145            1.0319       54.062         38.212             16              88     
     355        25.466             17.949            1.0146        66.31         48.665             19             103     
     127        16.985             9.6412            1.0394       39.184         29.213             14              46     
     181        19.964             11.646            1.0236        47.14         26.006             11              62     
      74        14.206             6.7908           0.99259       30.608         22.973              9              47     
     280        19.555             18.534            1.0712       57.312         36.929             10              86     
      62        10.087             7.9199            1.2375       25.092         31.339             12              68     
     109        17.117             8.2025           0.96311       37.712         35.734             21              56     
      55        9.8426              7.221            1.2319       23.686         25.545             10              42     
     306        21.427             18.512            1.0404       60.794         40.817             14              82     
     158        23.593             8.7127           0.81124       49.472         30.329             14              56     
      93        15.695             7.6454            1.0086        34.04         25.753             12              51     
      72        12.329              7.513             1.141        28.16         31.458             15              56     
     331        25.051             17.081           0.99882       64.532         49.369             12             107     
      93        14.693             8.2104            1.0537       33.304         29.065             12              46     
      66        13.115             6.4948            1.0459        28.16         24.152             13              42     
     265        19.702             17.433            1.0586       56.088         35.298             12              91     
     116        17.062             8.7782            1.0116        37.96         27.879             14              64     
     123        20.088             7.9605           0.84157       42.856         31.041             16              46     
     331        22.038             19.694            1.0045        64.35         45.332             14              86     
      85        15.564             7.1281           0.96302       33.304             35             24              54     
      88        17.913             6.4923            0.8306       36.488         32.625             17              51     
     339        23.207             19.052            0.9798       65.938         54.735             17              95     
      86        14.568             7.6086            1.0501        32.08         29.709             10              56     
     144        19.866             9.3372           0.94437       43.774         28.743              5              55     
     163        23.051             9.2939           0.85367       48.984         33.129             13              57     
      83        15.722             6.9318           0.94036       33.304         25.506             11              46     
     228        19.326             15.216            1.0707        51.73         35.566             12             107     
     129        16.971              9.804            1.0461       39.366          28.62             10              51     
      60            12             6.4498            1.0984         26.2          35.85             24              71     
     123        16.804             9.4226            1.0358        38.63         47.992             25              80     
     292         26.38              16.14           0.67321       73.828         35.623             14              77     
     203        17.127             15.188             1.116        47.81         49.616             21             136     
     132        22.768             7.5075           0.76814        46.47         34.538             11              65     
     100        14.802             8.7025            1.0845        34.04          29.09             10              66     
      89        13.396             8.5511            1.1253       31.526         36.315             14              68     
      51        9.3243             7.1994            1.2168        22.95         37.392             21              63     
     138        17.872             10.089            1.0005       41.632         49.957             27              85     
      89        13.829             8.3587            1.0789       32.196          30.64             16              62     
     121        13.624             11.498            1.1421       36.488          40.76             16              89     
     235        18.729             16.205            1.0678        52.59         46.204             19             107     
     108        13.207             10.567            1.1384       34.528         48.843             29              81     
      94        14.192             8.5446            1.0892       32.932         38.766             21              74     
     116        18.812             10.067           0.69895       45.668         37.078             13             119     
     111        14.731             9.6997            1.1102       35.446          38.36             14             105     
      85        11.984             9.3065            1.1267        30.79         39.153             23              66     
      76        11.378             8.6926            1.1347       29.012         40.421             22              80     
     102         13.62             9.6314            1.1431       33.486         33.402             16              56     
      88        12.182             9.3365            1.1665        30.79         45.841             30              74     
      88        12.112             9.8617            1.0238       32.866         42.432             23              66     
      97        12.302              10.14            1.1759       32.196         42.361             19              90     
     203        17.292             15.496            1.0278        49.82         57.951             25             132     
      75        10.405             9.2634            1.2367       27.606         34.627              9              66     
     142        14.854             12.482            1.0804        40.64         52.246             28             106     
      84        12.616             8.8067            1.0466       31.758          38.25             20              79     
     123        18.889             8.5683           0.90102       41.418          42.74             19              74     
      86        13.707             8.1652            1.0715       31.758          71.93             44             115     
      57        10.166             7.2794            1.2075       24.356         32.228             16              79     
     260        22.894             15.698            0.8828       60.836         38.704             16              92     
      87         14.89              7.641           0.97885        33.42             34             19              60     
      78        11.485             8.7976            1.1793        28.83         51.423             30              84     
      72        14.236              6.532           0.99732        30.12         35.694             19              67     
      74        10.921             9.0874            1.0555       29.682         38.054             15              76     
     149        15.868             12.607           0.95426       44.296         54.846             25             112     
      91        13.889             8.6807            0.9912       33.966         24.352              8              48     
     123        15.799             10.257           0.99155       39.482         28.463             10              63     
     153        15.497             12.657            1.1294        41.26          24.51              9              59     
     268        24.477             14.827           0.86909        62.25         36.694             11              81     
     305         25.66             15.735           0.84466       67.362          46.21             11             137     
     297        28.256             14.198           0.83665        66.79         28.811              9              69     
     168        26.179             9.9048           0.61161       58.752         35.196              8              83     
     340        30.178             14.957           0.83819       71.396         26.029              7              66     
     113        16.563             8.8795           0.95275       38.606         67.646             30             131     
      85        11.888             9.7039             1.047        31.94         36.294             16              81     
      76        14.236             7.0575           0.95388       31.642         71.947             45             122     
     171        16.433             14.815           0.84932         50.3          59.69             26              99     
     163        18.593             11.665           0.95123       46.404         47.454             21              87     
      53        10.102             6.8939            1.1404       24.166         35.981             17              75     
     540        30.752             22.939           0.92402       85.696         35.359              8              82     
     225         27.28             11.931           0.70306       63.416         39.889             11              94     
     230        27.078              11.11           0.82799       59.082         29.935             10              69     
      94        13.552             9.0952            1.0508       33.528         42.223             19              89     
      95        12.429             10.034            1.0854       33.164         75.674             46             113     
     293        27.339             14.018           0.82597       66.766         61.922             32             142     
      86        13.537             8.2148            1.0794       31.642         62.558             43             107     
     738        40.637             25.112           0.76514       110.09         45.715             11             116     
     463        30.132             20.655           0.84506       82.976         45.596             15             110     
      98         11.67             11.054            1.1276       33.048         73.163             49             112     
     673        33.487              28.01           0.81198       102.06         43.942             12             124     
     105        16.124             8.6194           0.99106       36.488         79.867             44             115     
      99        12.616             10.515            1.0592       34.272          82.99             59             118     
      51        9.0359             7.2653            1.2911        22.28         96.059             64             139     
      54         11.09             6.3656            1.1098       24.728         59.889             31              88     
      91        14.836              8.003             1.031       33.304         85.495             56             106     

Area Stats =
                 mean: 184.8294
               median: 123
    StandardDeviation: 176.6159
             Varience: 3.1193e+04

Cicularity Stats =
                 mean: 1.0043
               median: 1.0132
    StandardDeviation: 0.1500
             Varience: 0.0225

Perimeter Stats =
                 mean: 45.7947
               median: 39.4490
    StandardDeviation: 19.8871
             Varience: 395.4972

Local Region Mean Intensity Stats =
                 mean: 28.2632
               median: 25.8707
    StandardDeviation: 12.3777
             Varience: 153.2084

Min & Max Intensity Stats =
        IdividualMean: [422×1 double]
            MinorMean: 11.0995
            MajorMean: 57.9739
       PopulationMean: 34.5367
          MinorMedian: 10
          MajorMedian: 53
     PopulationMedian: 32
         MinorMinimum: 0
         MinorMaximum: 64
         MajorMinimum: 8
         MajorMaximum: 145
    StandardDeviation: 15.1323
             Varience: 228.9862

Min & Max Length Stats =
        IdividualMean: [422×1 double]
            MinorMean: 11.5020
            MajorMean: 18.7262
       PopulationMean: 15.1141
          MinorMedian: 9.7018
          MajorMedian: 16.9934
     PopulationMedian: 13.3042
         MinorMinimum: 4.8460
         MinorMaximum: 32.2822
         MajorMinimum: 8.1775
         MajorMaximum: 71.8476
    StandardDeviation: 5.9265
             Varience: 35.1236

Numbers of nuclei detected with method 1 =
   299

Numbers of nuclei detected with method 2 =
   360

Numbers of cells detected =
   422

Hit Enter to proceed to next analysis
