 
==== Analyse Plant Illumination ====
 
Statistical Analysis of Nuclei with Regional Max =
    Area    MajorAxisLength    MinorAxisLength    Circularity    Perimeter    MeanIntensity    MinIntensity    MaxIntensity
      61        9.7145             8.1589            1.2354        24.91         1.8852              0               5     
     778        36.128             28.134           0.95772       101.04         7.1954              1              22     
     102         14.46             9.1638            1.0351        35.19         2.8529              1               5     
      82        16.461             6.8053           0.85855       34.644          4.939              3               9     
     144        16.831             11.125             1.063        41.26         2.4028              0               7     
     736        34.574             27.699           0.96121       98.092         12.735              2              34     
      69        15.241             5.9736           0.87241       31.526         3.5507              2               6     
     171        19.682             11.327           0.99509        46.47         4.4503              2               8     
     125        16.672             10.062           0.93426       41.004          3.152              1               6     
     299        23.556             16.393            1.0269       60.488         1.8763              0               9     
     268        24.301             14.328            0.9746       58.784         4.5821              0              21     
    1124        46.024             31.968           0.90357       125.03         2.3363              0              12     
     183        26.751             8.9455           0.72799       56.204          3.765              1               8     
     209        21.694             12.538            0.9632       52.218         3.5837              2               6     
      61        11.838             6.8048            1.0475       27.052         4.3607              2              10     
      51        9.0359             7.2653            1.2911        22.28         2.5882              1               5     
      78        10.505             9.5273            1.2361        28.16         2.7051              0               6     
      73        10.539             8.9385            1.2198       27.424         2.8767              1               9     
     425        26.742             20.777             1.001       73.042         9.5506              1              25     
     178        20.104             11.415            1.0066        47.14         4.0843              2               8     
      87        12.332               9.14            1.1532        30.79         3.1839              1               7     
     667        35.973             24.111           0.93918        94.47         3.5577              0              26     
     744         35.93             26.975           0.95597       98.894         12.403              3              36     
      86        13.893             8.0713            1.0309       32.378         3.9535              2               7     
     150         18.91             10.389           0.95428       44.444              4              2               7     
      70        10.507             8.6335            1.2184        26.87         2.4429              0               7     
     134        18.055             9.6035           0.97191       41.624         3.4627              1               7     
     157        19.268             10.557           0.99585        44.51         3.4013              1               7     
     145        18.994             9.8361           0.97546        43.22         2.8483              0               7     
     453        27.273             21.648             1.012       75.002         5.8411              1              18     
     159        22.817             9.3024           0.82879         49.1         4.3585              2               8     
      85        15.144             7.6014           0.91558       34.156         4.0941              2               7     
     320         29.09             14.503           0.87997         67.6         2.1375              0               9     
     175        26.471             8.5332           0.75059       54.128         2.6971              0               6     
      60        11.034             7.0475            1.1628       25.464            3.9              2               9     
     133        17.599             9.8274           0.97081       41.492         4.5038              2               7     
     662        34.272             25.194           0.95423        93.37         3.1662              0              17     
      60         9.252             8.3267            1.2832        24.24         3.4333              1               6     
      86        14.568             7.6086            1.0501        32.08         2.9535              1               6     
      64          13.5             6.5698            0.8948        29.98         4.3594              2               7     
     528        29.326             23.281            1.0144       80.874         2.2614              0               9     
     166         29.35             8.2721           0.57484        60.24          4.488              2               9     
     404         28.79             18.251           0.95461       72.926         6.9851              1              23     
      83        11.492             9.2864             1.208       29.384         3.9639              2               7     
     682        32.109             27.545           0.99201       92.948         12.204              2              38     
     168        23.972             9.2806           0.80976        51.06         2.9524              1               6     
     245        18.743             17.271            1.0262       54.774         4.0735              1               8     
      86        16.926             6.6793           0.82853       36.116          3.314              1               7     
     201        21.666             11.954            0.9783       50.812         2.7065              0               7     
     130        22.572             7.4788            0.7565        46.47         3.3154              1               7     
     120        16.863              9.273            1.0105        38.63         3.3667              1              10     
     508        31.334             21.102           0.95115       81.924          3.128              0              18     
     987        43.449             29.507           0.93414       115.23         7.4265              1              27     
     418        28.079             19.286           0.98769       72.926         2.6459              0               9     
      96        13.603             9.0907            1.1248        32.75         4.5104              2               8     
     152        17.652             11.498           0.93402       45.222         4.8355              1               9     
      87        12.613             9.1084            1.0919       31.642         3.5517              1               6     
      79        13.445             7.5652            1.0943        30.12          3.038              1               6     
     135        19.012             9.2627           0.94508       42.368         3.1481              1               9     
      70        12.955             7.0051            1.0583        28.83         3.7714              1               9     
     349        29.051             15.654           0.91617       69.188         11.201              2              33     
     159        15.351             13.414            1.0954       42.708         4.3836              2              10     
     450        31.416             18.521           0.95021       77.144         3.2711              0              22     
     216        23.284             11.967           0.95898       53.202         3.1759              1               7     
     137        18.288             9.6623           0.99367       41.624          4.438              1               9     
     459        30.723             19.453           0.94796       78.004         3.3028              0              15     
     103         14.62             9.1618            1.0743        34.71         3.5146              1               8     
     253        35.861             9.2688           0.63012       71.032          5.336              2              11     
      79        13.092             8.0373            1.0153        31.27         4.4557              2               7     
     306        26.239             15.329            0.9322       64.226         13.252              3              31     
      51        9.0359             7.2653            1.2911        22.28         7.1373              5              10     
     123        16.745             9.4848            1.0358        38.63         3.2439              1              10     
     500        32.909             19.916           0.93053       82.172          3.586              0              26     
     142        20.435             9.2197           0.87419        45.18         4.3099              2               7     
     277        27.062             15.911           0.63863       73.828         4.3646              1              12     
     339        26.948             16.295           0.95829       66.674         2.7168              0               9     
     228        17.751               16.7             1.068       51.796              6              1              17     
     159        19.846             10.438           0.95528       45.734              5              2              12     
     143        15.667             11.827            1.1006       40.408         11.636              3              29     
     576        28.639             26.035            1.0024       84.976         13.556              2              39     
     147        17.619             10.784            1.0323       42.302         3.2517              1              10     
      60         9.252             8.3267            1.2832        24.24            3.7              1               6     
      65         11.22              7.449            1.1899         26.2         7.2769              5              11     
     100        16.825             7.6768           0.96963           36           4.37              3               8     
     425        31.366             17.602           0.92943       75.804         3.9765              0              21     
     316        26.984             15.145           0.95723       64.408         3.8101              0              11     
     415        30.764             17.544           0.93759        74.58         8.9614              1              26     
      90        12.685              9.169            1.1512       31.344         6.6444              3              12     
     129        14.695             11.268            1.1398       37.712          3.186              1               9     
     104        17.561             7.6588           0.93403       37.406         5.7212              3              10     
     201        28.994             9.2319           0.71896       59.272         3.9104              1              10     
      95        11.641             10.482            1.2011       31.526         3.5579              1              10     
     638        31.463             26.441           0.97496       90.682         15.028              2              38     
     261        27.963             12.089           0.86959       61.414         4.3295              0              12     
     104        12.444             10.892            1.1575       33.602         5.4904              3              10     
     423        30.632             18.001           0.93872        75.25          4.591              0              33     
     206        18.629             14.317            1.0709       49.166         7.4417              2              21     
      92        13.677             8.6544            1.1234        32.08          14.13              5              32     
      81        16.482             6.6028           0.84486        34.71         4.9506              2               9     
     104        12.738             10.495            1.1783       33.304         3.0865              1               9     
      60            12             6.4498            1.0984         26.2         6.1833              2              11     
     139        14.167             12.655            1.1376       39.184         4.0576              0              13     
      88        12.265               9.26            1.1665        30.79         4.8409              2               9     
     290         28.45             13.246           0.89171       63.928         4.1069              1              13     
     328        28.289             14.981           0.93043       66.558         9.9268              2              27     
     130        14.946             11.173            1.1268       38.076         3.3769              1              10     
     176        23.352             9.7333           0.87736       50.208         3.6534              1               9     
     160        16.079             12.807            1.1201       42.368         2.7563              1               9     
      97        12.669             9.9159            1.1492       32.568         6.6082              3              16     
     227        18.495             15.948            1.0708       51.614         6.8106              1              33     
      57        9.1483             8.0384            1.2767       23.686         4.6316              3               7     
     108         21.04             6.6667           0.77378        41.88         5.4722              3               9     
     121        14.069             11.099            1.1308        36.67         4.0165              1              12     
     415        25.995             20.745            1.0111       71.818         12.824              3              34     
      78        15.362             6.5633           0.95244        32.08              5              2               9     
     324        29.102             14.451           0.90575       67.046         3.9568              0              14     
     101        17.579             7.4365           0.91598       37.224         7.3762              3              20     
     370        28.093             16.983           0.96298       69.486          10.13              2              27     
     111        13.704             10.384            1.1578        34.71         3.6937              1              10     
      60         9.252             8.3267            1.2832        24.24         7.3167              4              14     
     278        31.119             11.526           0.79293       66.376         6.5324              3              12     
     350        30.862             14.799           0.88546       70.478         4.9629              1              34     
     124        14.918             10.698            1.1246       37.224         5.0806              1              15     
      80        11.351              9.112            1.1944       29.012         5.2625              2              13     
     144         15.97             11.639            1.0983        40.59         4.7569              1              14     
      85        10.778             10.128            1.2219       29.566         3.8824              1               8     
     117        17.341             8.8223           0.96082       39.118         5.5556              2              11     
     358         26.86             17.353           0.96524        68.27         15.168              4              45     
      73        13.446             7.1365             1.028       29.872         7.6027              5              11     
     109        12.609             11.114            1.1741       34.156         3.8899              1              12     
     230        21.047             14.211            1.0002       53.756         8.3826              1              28     
     221        20.107             14.287            1.0352       51.796         13.059              2              30     
     188        16.083             15.103            1.1026       46.288         4.7074              0              36     
      74        10.473             9.0917            1.2365       27.424         4.1757              2              11     
     166        15.231             14.067            1.1227       43.104         9.0361              2              29     
      69        9.4086             9.4086            1.2632         26.2         5.4203              2              13     
      97        13.887             9.0746             1.099       33.304         4.8041              1              12     
     177        18.308             12.521             1.055       45.916         9.6949              6              16     
      99        12.481             10.238            1.1729       32.568         4.5556              1              12     
     164        18.089             12.171            0.9496       46.586         8.4695              4              17     
     239        26.485             12.335           0.78862       61.712         7.5649              4              12     
      99        12.739             10.041            1.1599        32.75         4.1616              1              12     
     114        19.841             7.4545           0.84626       41.144         6.9912              3              15     
     202         18.35             14.223            1.0823        48.43         9.2178              4              29     
     172        17.205             13.019            1.0675       44.998         20.436              9              38     
      73        13.238             7.1538            1.0625       29.384         4.9726              2              13     
      93        11.476             10.447            1.1896       31.344              4              1              11     
     112        12.645             11.414            1.1682        34.71         4.1161              1              13     
     134        14.792             11.693            1.1284        38.63         5.3657              1              16     
     329        29.245             14.668           0.90493       67.592         5.7781              0              26     
     130        14.374             11.634            1.1377       37.894         4.8231              1              18     
     411         29.67             17.827           0.97291        72.86          10.44              2              29     
     113        13.867             10.496            1.1419       35.264         4.1327              1              10     
     144        16.294             11.399            1.0824       40.888         5.6458              2              32     
     216         24.99             11.184           0.88593       55.352         4.9861              1              13     
     387        26.612             18.948             0.986        70.23          15.23              4              38     
     436        30.529             18.545           0.95348       75.804         5.0183              0              34     
      78        14.061             7.6043           0.93498       32.378         5.7308              3              14     
     117        17.959             8.4402           0.95759       39.184         9.6667              6              13     
      78        10.505             9.5273            1.2361        28.16         3.8077              0              10     
     216        30.162             9.4255           0.71542       61.596         9.4213              6              13     
     359        27.569             16.908           0.95769       68.634         10.401              3              28     
     243        25.081             12.641           0.92379       57.494         5.3251              1              14     
     110        13.113             10.785            1.1595       34.528         3.7091              1              11     
     171        20.379              11.09           0.94467       47.694         9.7778              5              15     
     271         29.81             11.797           0.80842       64.904         5.0664              1              16     
     140        27.735             6.8861           0.60601        53.88            8.5              5              14     
     134        14.793             11.653            1.1391       38.448         5.2463              1              18     
     324          27.5             15.388           0.92413       66.376         5.1975              1              19     
     410        27.607             19.225           0.99891       71.818         13.454              3              40     
      75        10.405             9.2634            1.2367       27.606          10.36              6              17     
     176        23.404             9.6909           0.87736       50.208         5.3011              2              14     
      52        8.1775             8.1775            1.3164        22.28         4.1731              2              10     
     153        14.401             13.698            1.1358       41.144         8.4967              4              22     
     121        13.567             11.497            1.1541       36.298         10.802              4              25     
      57        9.1483             8.0384            1.2767       23.686         4.9825              2              10     
     165        21.434             10.086           0.91152       47.694         9.1636              5              15     
      60         9.252             8.3267            1.2832        24.24         5.2333              2              14     
     155        22.428             9.0269           0.85628       47.694         5.7548              1              13     
     145        16.712             11.615           0.98372       43.038         8.9241              5              15     
     323          28.9             14.579           0.90946       66.806         5.4149              1              27     
      78        10.505             9.5273            1.2361        28.16         4.6923              2              15     
     164         22.42             9.5311           0.87867        48.43         6.0183              2              14     
     375        26.523             18.283            1.0004       68.634         15.349              4              42     
     334         27.21             15.878           0.96876       65.822          10.03              3              24     
     120        14.812             10.402            1.1214        36.67         5.5333              2              12     
     129        20.453             8.2613            0.8725       43.104         9.5504              6              14     
     218         29.62             10.043           0.67171       63.862         10.367              5              17     
      69        9.4086             9.4086            1.2632         26.2         5.5797              2              14     
     194        22.786             11.026           0.93935       50.944         5.2165              1              14     
      78        10.505             9.5273            1.2361        28.16         4.1667              2               9     
     162        16.364             12.801            1.0957       43.104          8.537              5              17     
      86        14.568             7.6086            1.0501        32.08         8.2326              3              16     
     188        24.979             9.9277           0.80291       54.244         9.8404              6              17     
      52        8.1775             8.1775            1.3164        22.28         5.4423              2              11     
      92        12.556             9.4198            1.1768       31.344         6.1957              2              15     
     214        22.734              12.24           0.96083       52.904         6.0327              2              22     
      58        10.121             7.3688            1.2404        24.24         6.0862              2              15     
     351        27.739             16.405           0.96004       67.782         10.652              2              27     
     408        24.345             21.675            1.0307       70.528         14.152              5              55     
      98         11.74             10.726            1.1967        32.08         5.3878              1              15     
     124        17.157             9.3835            1.0149       39.184         5.4274              2              15     
      75        10.405             9.2634            1.2367       27.606         6.1733              2              14     
     156        15.305             13.173            1.1177        41.88         7.7308              3              14     
     165        24.622             8.6904           0.79893       50.944         6.8545              2              21     
     149        19.281             10.027           0.97716       43.774         5.9463              1              13     
     191        22.518             10.968           0.94527        50.39         5.9005              2              17     
     183        28.323             8.4766           0.71219       56.824         10.486              6              16     
      85        15.564             7.1281           0.96302       33.304         12.729              9              16     
      51        9.0359             7.2653            1.2911        22.28         9.6471              7              15     
     355        26.177             17.634           0.98511       67.294         10.648              2              32     
      75        10.405             9.2634            1.2367       27.606         5.5333              2              16     
     160        24.933             8.4108           0.77472       50.944         7.0313              2              21     
     216        22.966             12.292            0.9457       53.574         13.722              5              35     
      84         10.81             9.9918            1.2226       29.384         6.6786              2              15     
     172        21.658             10.289            0.9285       48.248         5.9767              2              17     
      98        14.659             8.7804            1.0049       35.008         10.663              5              18     
      78        10.505             9.5273            1.2361        28.16            5.5              2              15     
     186        18.499             13.071            1.0354       47.512          9.172              4              17     
      93        15.695             7.6454            1.0086        34.04         10.462              6              15     
      69        9.4086             9.4086            1.2632         26.2         5.5942              1              15     
     128        22.055             7.5299           0.79206       45.064          7.125              3              18     
      60         9.252             8.3267            1.2832        24.24         5.7167              2              15     
      52        8.1775             8.1775            1.3164        22.28         6.0769              2              12     
     131         17.87             9.4877           0.99918        40.59         7.9695              2              23     
     232        18.224             16.557            1.0638        52.35         10.091              2              24     
     121        15.624             10.081            1.0691       37.712         17.372              6              36     
     165        19.364             11.124           0.99132       45.734         7.0242              2              39     
      76        11.978             8.2066             1.149        28.83         11.487              8              15     
     155        23.994             8.5646           0.79001       49.654         7.6065              1              27     
     119        25.101             6.4257           0.64239       48.248         5.6975              2              16     
      88        15.331              7.413           0.99701       33.304         10.557              5              16     
     128        18.971             8.7119           0.95018       41.144         6.1484              2              16     
     309        28.451             14.096           0.90968       65.334         8.1812              2              19     
     212        23.035             11.913           0.95005       52.954         13.986              3              42     
     156        18.729             10.872           0.99765       44.328           6.25              2              18     
      78        10.505             9.5273            1.2361        28.16         4.8846              2              10     
     145        20.363              9.291           0.91973        44.51         5.9103              2              15     
      62        10.907             7.3343            1.1846       25.646          10.71              7              15     
     374        27.628             17.544           0.95288        70.23          9.262              2              24     
     146        16.169              11.98           0.98218        43.22         9.7808              4              32     
      84        12.558             8.5968            1.1635        30.12         5.8214              2              13     
      81        12.297             8.4745            1.1644       29.566         10.494              7              16     
      62        10.087             7.9199            1.2375       25.092         20.597             11              38     
     115        18.109              8.278           0.94122       39.184              7              3              19     
     107        17.018             8.2003           0.97039       37.224         5.5888              2              12     
      93        13.202             9.0566            1.1403       32.014          4.828              1              13     
     121        18.721             8.3921           0.92291        40.59         6.0909              3              17     
      66        13.115             6.4948            1.0459        28.16         10.455              8              15     
     156        30.199             6.7482           0.59169        57.56         10.346              7              15     
     213        24.511             11.237           0.89732       54.616         12.484              5              31     
     263        26.995             12.694           0.89764       60.678         9.1027              2              23     
      89        15.301             7.5031            1.0083       33.304         5.7079              2              15     
      73        11.212             8.3767            1.2037       27.606         8.3836              4              13     
      68        10.707             8.1986            1.1677       27.052         10.426              4              36     
     172        17.707             12.859            1.0367        45.66         9.2791              4              16     
     118        18.075             8.5021           0.94216       39.672         5.0254              2              13     
     142        18.339             10.028            0.9856        42.55         7.2535              2              17     
      93        15.695             7.6454            1.0086        34.04         5.7957              3              10     
     199        19.666             13.092            1.0422       48.984         7.1307              2              16     
     155        21.527             9.3079           0.88333       46.958         13.129              4              35     
      63        12.646             6.4474            1.0253       27.788         7.2698              3              15     
      78        10.505             9.5273            1.2361        28.16         6.2436              3              12     
     280        27.234             13.373           0.91093        62.15         10.018              4              26     
      50        10.501             6.1792            1.1199       23.686           8.72              5              15     
      73        13.238             7.1538            1.0625       29.384         6.5753              2              18     
     124        18.197             8.8086            0.9778        39.92         6.1613              3              17     
     119        18.004             8.7606           0.93294       40.036         7.9244              3              38     
     387        25.464             19.677             1.007       69.494         13.034              3              42     
      72         11.26              8.233             1.203       27.424         8.5972              4              23     
      78        14.488             7.0343           0.99769       31.344         4.4872              2               9     
     125        23.945             7.0373           0.69055       47.694          7.408              3              16     
     422        25.586             21.783           0.96278       74.216         12.801              3              30     
     219        18.392             15.491            1.0604       50.944         5.8676              2              16     
     113        16.743             8.7082            1.0149       37.406         6.9646              3              18     
     148        17.378              11.01            1.0604        41.88         7.1689              3              14     
     113        20.089             7.2889           0.80514       41.996         8.9469              6              17     
     125        23.952              7.011           0.69585       47.512          9.304              5              15     
      66        9.5664             8.8769             1.261       25.646         7.0758              3              18     
     200        31.113             8.4602           0.64431       62.456         10.525              6              16     
     169        25.597             11.457           0.53928       62.754         8.9467              5              24     
     125        17.089             9.4699            1.0231       39.184          7.184              3              19     
     367        23.603             20.154             1.026       67.046         13.376              5              37     
     105        16.474             8.2335           0.99106       36.488         5.1333              2              16     
     240        17.951             17.338            1.0776       52.904         7.3667              1              21     
      94        11.564             10.453            1.2023       31.344         14.223              7              27     
      89        15.301             7.5031            1.0083       33.304         6.4157              2              13     
      85        10.778             10.128            1.2219       29.566         14.506              6              48     
     283        39.508             9.3635           0.58984       77.648         9.3004              4              19     
     119        16.967             9.0444            1.0116       38.448         7.2437              3              17     
      95        11.641             10.482            1.2011       31.526         13.642              5              29     
      78        10.505             9.5273            1.2361        28.16          8.641              5              15     
     356        23.736             19.933           0.95475       68.452         12.725              5              36     
     267        20.085             17.126            1.0691       56.022         6.7491              1              29     
      51        9.0359             7.2653            1.2911        22.28         5.1373              3               9     
     160        17.177             12.034            1.0822       43.104         7.2313              3              20     
     183        35.629             6.9975           0.50323         67.6          11.23              7              19     
      96        17.278             7.1789           0.90611       36.488         7.2083              3              19     
     111        16.211             8.9139            0.9969       37.406         9.1081              4              18     
     232        23.129             13.038           0.96855       54.864         12.099              6              29     
     182        23.335             10.264           0.86071       51.548         8.8297              4              20     
      72        14.236              6.532           0.99732        30.12         5.7917              2              11     
      60            12             6.4498            1.0984         26.2           9.15              6              12     
     186        16.399             14.728            1.0909       46.288         6.9892              3              17     
     351        22.122             20.632            1.0258       65.574         14.521              3              47     
     246        19.895             15.915            1.0724        53.69         7.8577              3              33     
     195        21.337               11.8           0.98664       49.836         12.308              5              31     
      78        11.483             8.8263            1.1793        28.83         9.4103              6              17     
      89        14.824             7.8297            1.0014        33.42         12.225              5              21     
      61        10.953             7.1926            1.1822       25.464         8.3934              4              24     
     152        14.728             13.381             1.122        41.26         8.3684              2              41     
     265        22.707             15.114            1.0121       57.362         13.128              5              39     
      67        13.164             6.6283            1.0259       28.648         8.8507              4              16     
     135        14.421             12.184            1.0815       39.606         11.193              5              49     
      60            12             6.4498            1.0984         26.2         6.2833              3              14     
     124        21.526             7.4606             0.793       44.328         12.839              8              20     
     135        15.033             11.633            1.1086       39.118         6.9259              3              17     
      68        11.756             7.4691            1.1213       27.606              8              3              24     
      51         10.46             6.3191             1.125       23.868         10.392              5              32     
      54        10.893             6.3944            1.1549        24.24         7.6481              4              12     
     120        14.707             10.489            1.1255       36.604            8.4              3              29     
      63        11.748             6.9813            1.0818       27.052         14.825              6              31     
      93        12.815             9.4484            1.1274       32.196          10.29              4              24     
     117        15.737             9.6308            1.0649       37.158         22.197             14              39     
     107        16.243             8.5362           0.99721        36.72         6.9813              4              16     
      55        9.8426              7.221            1.2319       23.686         7.8909              4              14     
      51        8.5924             7.7554            1.2168        22.95         8.9608              5              17     
      52        9.8262             6.9848            1.1713        23.62         13.558              8              26     
      64         10.54             8.1372            1.0896       27.168         15.219              6              50     
      73        11.212             8.3767            1.2037       27.606         8.6986              5              19     
      58        9.8943             7.7643            1.1306        25.39         10.431              4              27     
      75        11.412             8.5654            1.1685         28.4         11.987              6              22     
      52        9.0721             7.5543             1.136       23.984         26.404             15              53     
      54         10.19              6.918            1.1797       23.984         8.7407              4              21     
      99        14.655             8.7676            1.0592       34.272         9.9293              4              24     
     221        24.418             11.972           0.87629       56.296         13.113              4              44     
     141        18.329             9.9817           0.99326       42.236         14.844              7              36     
     155        16.557             12.151            1.0792       42.484         6.9677              2              20     
     200        24.438             10.573           0.87239       53.674          19.23              8              56     
      87        13.336             8.4794            1.0919       31.642         7.8391              4              18     
     104        13.811             9.7329            1.1202       34.156         8.9423              3              19     
     138        17.882             10.097           0.98637        41.93         8.7319              4              20     
     204        20.063             13.225             1.005       50.506          4.451              1              18     
     154        17.699              11.31            1.0448       43.038          9.026              2              34     
      81        15.994             6.5622           0.89797       33.668         5.6914              2              13     
     100        13.181              9.979             1.113       33.602           9.11              5              15     
     323        21.862             19.585           0.95645       65.144         5.0031              1              22     
      57         9.522             7.8043            1.1896       24.538         9.9649              4              22     
     331         25.98             16.547           0.95953        65.84         15.598              5              56     
     745        37.153             27.491           0.77682       109.78         6.8027              0              35     
    1089        47.108             30.413           0.79612       131.11         8.9054              1              41     
     150        15.626             12.491             1.091       41.566          16.88              6              42     
     220        21.322             13.365           0.97732       53.186         15.032              5              39     
     107        14.453             9.6075            1.0782       35.314         23.421             12              56     
      71        12.127             7.5899            1.1159       28.276         33.183             27              48     
     214        17.831             16.475           0.92744       53.848         18.509              6              68     
     618        37.455             21.439           0.87969       93.958         11.235              3              36     
     637         35.31             23.775           0.88666       95.016         11.058              2              45     
     140        23.066             8.3558           0.73543        48.91         20.693             10              43     
     103        13.034             10.349            1.0904       34.454         24.194              7              62     
      81        12.658             8.4387            1.0865       30.608         33.025             25              47     
     159         19.14             11.336           0.85244       48.414         24.031             12              52     
      70        13.744             6.6359           0.97388       30.054         38.171             25              57     
     385        32.028             15.914           0.86005       75.002         18.764              8              66     
     282        19.869             18.942            1.0073       59.314         21.539             12              41     
     347        24.651             18.618           0.99194       66.302         18.271              7              42     
      86        16.044             7.0019           0.89105       34.826         31.349             21              51     
      53        8.7749             7.8664            1.2645        22.95             27             16              44     
     601        34.345             23.193           0.92498        90.36         23.591              9              52     
     139        16.526             11.326            1.0026        41.74         25.633             11              67     
      95        14.448             8.5059            1.0689        33.42         32.663             22              52     
     241        19.683             17.144           0.92278       57.288         29.373             11              55     
     589        32.906              23.57           0.94574       88.466         21.615              7              73     
      70        14.897             6.5904           0.82973        32.56         18.171             10              36     
     261        21.486             16.886           0.85158        62.06         28.835             10              49     
     235        18.723             16.291            1.0228       53.732         28.013             10              51     
     167        18.548              12.02           0.96972        46.52         31.695             20              51     
     130        14.081             12.028            1.1089       38.382           25.5             16              44     
      63        14.858             5.5032           0.85194       30.484          15.27              6              41     
     484        30.958             20.445           0.89984       82.214         15.864              4              43     
     185        19.799             12.156           0.99118        48.43         11.924              4              37     
     150         17.98             10.874            1.0006       43.402         15.573              5              35     

Area Stats =
                 mean: 204.5530
               median: 141.5000
    StandardDeviation: 189.9152
             Varience: 3.6068e+04

Cicularity Stats =
                 mean: 1.0020
               median: 0.9955
    StandardDeviation: 0.1574
             Varience: 0.0248

Perimeter Stats =
                 mean: 48.0289
               median: 42.5500
    StandardDeviation: 21.1811
             Varience: 448.6371

Local Region Mean Intensity Stats =
                 mean: 7.7150
               median: 5.9283
    StandardDeviation: 5.7219
             Varience: 32.7401

Min & Max Intensity Stats =
        IdividualMean: [472×1 double]
            MinorMean: 2.9492
            MajorMean: 19.0763
       PopulationMean: 11.0127
          MinorMedian: 2
          MajorMedian: 15
     PopulationMedian: 9
         MinorMinimum: 0
         MinorMaximum: 27
         MajorMinimum: 3
         MajorMaximum: 73
    StandardDeviation: 7.7270
             Varience: 59.7058

Min & Max Length Stats =
        IdividualMean: [472×1 double]
            MinorMean: 12.0175
            MajorMean: 19.6335
       PopulationMean: 15.8255
          MinorMedian: 10.0347
          MajorMedian: 17.8758
     PopulationMedian: 14.2204
         MinorMinimum: 5.5032
         MinorMaximum: 33.0503
         MajorMinimum: 8.1775
         MajorMaximum: 51.6586
    StandardDeviation: 6.3431
             Varience: 40.2354

Numbers of nuclei detected with method 1 =
   360

Numbers of nuclei detected with method 2 =
   424

Numbers of cells detected =
   472

Hit Enter to proceed to next analysis
