 
==== Analyse Plant Illumination ====
 
Statistical Analysis of Nuclei with Regional Max =
    Area    MajorAxisLength    MinorAxisLength    Circularity    Perimeter    MeanIntensity    MinIntensity    MaxIntensity
      73        11.212             8.3767            1.2037       27.606          48.26             28              70     
     229         21.07               14.8           0.88243       57.106         45.485             21              83     
      89        15.301             7.5031            1.0083       33.304         42.551             20              61     
     339        23.926             18.304            1.0327       64.226         37.038             17              72     
     106        13.928             9.9423            1.0533       35.562         41.868             23              72     
     221        19.505             14.626            1.0577       51.242         37.878             16              75     
     212        18.059             15.672           0.96597       52.516         50.033             29              78     
     100        17.044             7.6159           0.91624       37.034          65.11             37             106     
     241        33.258              9.609           0.66273         67.6         42.307             22              71     
     697        32.929             27.784            0.9598       95.528         60.218             19             169     
     476        28.395             22.002           0.97685       78.252         60.116             23             125     
     268        21.107             16.482            1.0277       57.246         35.578             16              97     
     138        17.994             9.9791            1.0005       41.632         41.957             21              69     
     106        16.536             8.3135           0.99059        36.67         41.925             19              75     
     343        26.165             17.003           0.97832       66.376         37.848             18              77     
      97         13.69              9.459             1.005       34.826         52.804             33              74     
      81         12.06             8.8196            1.1269       30.054         45.185             22              80     
     240        23.103             13.707           0.88642        58.33         50.413             25              84     
     117        21.828             7.1837           0.73367       44.766         148.42            113             221     
     156        16.224             12.469            1.0769       42.666         50.378             25              83     
     232        21.065             15.492           0.85687        58.33         50.427             30              71     
     134        16.858             10.234            1.0602       39.854         41.045             23              64     
     237        21.555             14.213            1.0306       53.756          37.38             16              80     
     420        25.752             21.267           0.98436       73.224         57.405             26             145     
     125        14.072             11.474            1.1336       37.224         35.312             16              68     
     129        14.119             11.846            1.1289       37.894         39.612             20              68     
      89        13.396             8.5511            1.1253       31.526         40.989             13              75     
      90        12.685              9.169            1.1512       31.344         40.522             25              59     
     614        28.854             27.779           0.96807       89.276         62.362             18             177     
      94        13.411             9.0865            1.1137       32.568         49.096             26              79     
      55        11.442             6.5984           0.97096        26.68         56.455             46              76     
      97        12.059             10.409            1.1365        32.75         49.608             30              71     
     219         20.95             13.469            1.0284        51.73         38.123             14              71     
     108        12.858             10.805            1.1713        34.04         39.148             23              57     
     266        22.637             15.152            1.0265       57.064         37.602             17              72     
     100        14.802             8.7025            1.0845        34.04           42.1             19              83     
     123        14.957             10.596            1.1155       37.224         37.431             22              70     
      86        12.525             8.9094            1.1536       30.608         48.465             27              69     
      77        12.028             8.2897            1.1496       29.012         55.961             37              99     
      74        11.107             8.9914            1.0686         29.5         48.149             29              72     
     356         23.02             20.406           0.97896         67.6         60.402             25             134     
      65        11.592             7.2854            1.1013       27.234         59.308             46              78     
     232        19.809             15.116            1.0665       52.284         36.634             14              67     
     173        20.626             10.919           0.96305       47.512         38.116             22              64     
     600        30.478             25.752           0.95393       88.904         65.608             21             173     
     115        13.794             10.722            1.1502       35.446         37.026             19              66     
     131        14.088             11.989            1.1424        37.96         34.679             14              61     
      79        11.422             8.9455            1.1944        28.83         35.203             19              62     
      77        14.545             7.0164           0.95493       31.832         41.052             19              72     
     220        17.769             16.993           0.96408        53.55         51.132             26             111     
      66        9.8744             8.7731            1.1976       26.316          49.53             27              71     
     216         20.67             13.563            1.0072       51.912         55.662             36              82     
     222        20.312             14.136            1.0398       51.796         36.707             14              64     
     645        45.308             21.744           0.61762       114.56         45.938             18              92     
     107        13.216             10.477            1.1525       34.156         38.645             16              74     
      90        12.264              9.446             1.179       30.972         41.478             23              74     
     457        25.812             23.128             1.006       75.556         55.608             14             139     
     113        13.867             10.496            1.1419       35.264         38.204             19              59     
     354         52.49             9.4044           0.41237       103.86         19.785              0             124     
     121        18.474             8.6087           0.90915       40.896         39.182             23              77     
      93        12.521             9.5461            1.1759       31.526         38.516             17              72     
     173        21.015              10.74           0.93196       48.298         49.029             21             111     
     548        29.654             24.117           0.97712        83.95         60.672             22             165     
     199        20.339             12.626            1.0217       49.472          33.93             12              80     
     220        20.695             13.737            1.0305       51.796         37.155             11              71     
      87        11.613             9.6204            1.2051        30.12         42.517             26              61     
     122        13.726             11.456            1.1515       36.488         38.631             24              62     
     189        18.532             13.192            1.0658       47.206         41.741             17              89     
     153        18.014             11.003            1.0348       43.104         62.477             23             114     
      54        9.2199             7.5739            1.2682       23.132         39.481             26              62     
     195        19.919             12.577            1.0398       48.546         35.564             16              71     
     827         122.3             10.392           0.17098       246.54         23.615              0             151     
      90        12.264              9.446             1.179       30.972         40.478             22              69     
     235         22.16             13.643            1.0175       53.872         38.438             18              74     
      52        8.1775             8.1775            1.3164        22.28         41.558             23              65     
     534          27.6             25.357           0.98054       82.726         61.592             23             151     
     105        12.699             10.626            1.1767       33.486         37.676             16              59     
      58        13.005             5.8777           0.95638       27.606         44.017             29              64     
     218        19.431             14.756            1.0021       52.284         44.046             16              97     
     192        19.137             12.964            1.0607       47.694         34.953             11              69     
     178        19.829             11.656            1.0144       46.958         62.326             35              98     
     115        18.109              8.278           0.94122       39.184         38.965             21              68     
     204        19.133             13.735            1.0634         49.1         39.265             21              64     
      75        10.405             9.2634            1.2367       27.606           40.2             22              68     
     161        37.679             5.6805           0.40789       70.428         23.745              3              72     
     117        12.864             11.694            1.1702       35.446         36.419             18              64     
     123        13.936             11.677            1.0393       38.564         52.431             34              80     
      94        14.799             8.2817            1.0018       34.338         52.564             29              74     
      55        9.8426              7.221            1.2319       23.686         38.655             25              57     
     252        21.381             15.205            1.0476        54.98         37.786             14              81     
     565        27.762             26.505            1.0015       84.198          63.86             27             164     
     158        19.189             10.578            1.0104       44.328         39.994             18              67     
     186        17.157             14.047            1.0909       46.288         44.871             18              86     
      80        12.328             8.3507            1.1643       29.384          38.25             20              64     
     185        18.687             12.881            1.0143       47.876         64.416             26             122     
      52        10.086             6.7244            1.1828       23.504         65.212             47              83     
     166        25.343             8.5381           0.75235       52.656         37.392             18              63     
     269        21.886             16.158           0.98264       58.652         47.019             23              75     
     106        13.316             10.295            1.1418       34.156         39.368             12              74     
     142        21.227             8.7748           0.82455        46.52         46.993             23              90     
      89        12.348             9.3092            1.1659       30.972         55.753             27              74     
      62        10.907             7.3343            1.1846       25.646         41.194             20              72     
     185        20.228             11.776            1.0143       47.876         35.059             17              88     
      95        11.641             10.482            1.2011       31.526         37.863             23              62     
      58        10.121             7.3688            1.2404        24.24         58.672             43              82     
      64        10.219             8.0749            1.2403       25.464         36.219             16              60     
      66        9.5664             8.8769             1.261       25.646         33.409             14              62     
     166        17.626             12.358            1.0219        45.18         43.633             12              78     
     139        17.237             10.495             1.026        41.26         66.942             30             115     
     387        24.767             20.615           0.91504       72.902         42.855             16             107     
     243        21.259             14.808            1.0378       54.244         38.025             17              83     
     172        19.871             11.311           0.98021       46.958         37.942             19              71     
      68        10.343             8.4389            1.2448         26.2         37.721             21              61     
     403        25.854             20.466           0.98685       71.636         65.452             28             167     
      57        9.1483             8.0384            1.2767       23.686         32.474             19              56     
      51        9.0359             7.2653            1.2911        22.28         57.118             30              74     
      81        10.965             9.5408            1.1644       29.566          53.84             37              74     
     127        18.359              8.948           0.94579       41.078         36.969             18              62     
     119        14.575             10.532            1.1232       36.488         42.429             21              73     
     204         19.26             13.652            1.0634         49.1         39.475             18              78     
     173        15.181             14.643            1.1345       43.774         61.358             32             106     
     159        22.207             9.4135           0.86067       48.182         36.994             18              61     
      66        9.5664             8.8769             1.261       25.646         29.955             12              45     
      79        10.862             9.4134            1.2096       28.648         51.076             29              69     
     103         21.81             6.3118           0.67548       43.774         41.252             19              68     
     132         17.24             9.8903            1.0409        39.92         34.144             17              70     
     165         17.34             12.291            1.0731       43.956         44.545             21              71     
     303        23.492             16.838            1.0074        61.48         72.211             39             158     
      78        10.505             9.5273            1.2361        28.16         34.141             15              66     
      54        9.9094             7.0537            1.2283       23.504         47.556             31              63     
      87        14.332             8.3525           0.93712       34.156         54.816             33              75     
      83        11.492             9.2864             1.208       29.384         36.398             20              60     
     158        18.515             11.045            1.0331        43.84         37.671             17              77     
      60        11.034             7.0475            1.1628       25.464         126.97             82             179     
     191        16.834             14.624            1.1059       46.586         43.754             16              95     
      62        10.907             7.3343            1.1846       25.646         38.597             20              64     
     109        17.329             8.1388           0.95388       37.894         40.431             23              64     
     113        13.542             10.769            1.1419       35.264         60.894             28             124     
     239        20.527             15.229           0.99865        54.84         45.402             27              75     
     110        15.925             8.9318            1.0383       36.488         39.155             21              94     
      69        9.4086             9.4086            1.2632         26.2          34.42             13              91     
     199        20.382             12.634            1.0143       49.654         37.492             18              82     
     144        17.143             10.829             1.069       41.144         37.958             17              69     
     312        22.322             18.265            1.0051       62.456          67.09             29             156     
     115        13.794             10.722            1.1502       35.446         43.061             20              83     
     141        14.178             12.777            1.1472         39.3         47.865             28              75     
     169        16.528             13.295             1.072        44.51         59.858             30             114     
      65        13.963             6.0923           0.93441       29.566         138.71             99             194     
      78        10.505             9.5273            1.2361        28.16         33.474             13              51     
      86         12.97             8.7098            1.0919        31.46         38.942             18              68     
     175        18.233             12.436            1.0514       45.734         37.223             18              86     
      57        9.1483             8.0384            1.2767       23.686         35.579             15              63     
      51        9.0359             7.2653            1.2911        22.28         38.765             17              67     
     427        40.313             14.576           0.65683       90.384          15.23              0             147     
      85        10.778             10.128            1.2219       29.566         45.376             23              79     
      69        9.4086             9.4086            1.2632         26.2         32.275             13              55     
     112        12.999             11.064            1.1682        34.71         44.143             26              63     
     146        15.872             12.038            1.0313       42.178         61.219             18             144     
     332        23.358             18.506            1.0209       63.928         68.816             28             160     
      58        10.121             7.3688            1.2404        24.24         50.776             34              70     
      68         12.02              7.298            1.1362       27.424         40.265             21              63     
     127        15.915              10.36            1.0695        38.63         39.102             18              70     
     150        18.025             10.729            1.0411        42.55         38.007             16              80     
     105        19.784             6.9404            0.8081       40.408         33.295             17              59     
      52        8.1775             8.1775            1.3164        22.28         32.808             16              54     
     156        23.007             9.2714           0.80716       49.282         45.269             23              92     
     269        27.109             12.826           0.89818       61.348         49.729             20             103     
      63        12.646             6.4474            1.0253       27.788         40.905             22              76     
     243        29.164             10.822           0.78449        62.39         44.947             23              71     
      98        14.938             8.5534             1.033       34.528         45.786             23              77     
     179        18.345              12.69            1.0498       46.288         37.844             19              71     
      89        12.751             9.1518            1.0912       32.014         51.888             29              91     
     131        16.164             10.492            1.0722       39.184         39.176             21              84     
     102         13.62             9.6314            1.1431       33.486         69.382             40             125     
     101        14.461             8.9696            1.0996       33.974         28.208              8              51     
      54        9.9094             7.0537            1.2283       23.504         38.019             27              56     
      82         11.56             9.1441            1.1934       29.384         45.488             26              68     
     341         27.66             16.042           0.94463       67.352         57.877             25             118     
     124        15.101              10.78            1.0748       38.076         47.798             30              87     
      50        9.8486             6.5903            1.2121       22.768          36.66             21              67     
      95        11.641             10.482            1.2011       31.526         37.358             18              68     
      54        10.893             6.3944            1.1549        24.24         38.315             18              75     
     130         15.65             10.733            1.0947        38.63         36.223             18              79     
     186         20.94             11.602           0.97412       48.984         62.242             26             136     
     103        17.529              7.589           0.93412       37.224         43.214             28              74     
     128        23.711             7.2263           0.70712       47.694         47.164             29              91     
     311        28.237             14.647           0.85648        67.55         14.444              0             132     
     106        15.681             8.7326            1.0421       35.752         29.255             16              49     
     102        13.825             9.8649            1.0135       35.562         45.618             26              74     
     320         23.67             17.694           0.99758        63.49         52.834             21             126     
     127        19.104             8.6196           0.92079       41.632         44.543             29              64     
     164        16.682             12.644            1.1033        43.22         38.171             16              77     
     161        17.287             12.023            1.0798       43.286         37.925             19              77     
     223        20.219             14.257            1.0445       51.796         59.475             29             146     
      51        9.0359             7.2653            1.2911        22.28         139.71            100             168     
     165        16.044             13.673             1.024       44.998         48.727             29              85     
      54        11.742             6.0131            1.0317       25.646         44.611             29              72     
     138        20.523             8.9044           0.84956        45.18         40.283             15              71     
      90        16.857             6.8928           0.87587       35.934         45.956             30              69     
     111        16.742             8.6383           0.96212       38.076         34.225             14              65     
     142        15.903             11.459            1.1133       40.036         43.239             17             107     
     217        21.647              12.96             1.002       52.168         62.078             27             129     
      52        9.6712             6.9656            1.2212       23.132         29.327             15              46     
     309        22.089                 18            1.0633        60.43         53.803             22             110     
     494        47.433             13.759           0.63454        98.91         9.0769              0              95     
     102         19.15              7.022           0.83482       39.184         48.539             27              75     
     120        15.848             9.7563            1.0777       37.406         38.017             14              61     
     122         14.74             10.625            1.1289       36.852         38.328             12              86     
     111        13.043             10.957            1.1578        34.71         56.315             34              93     
      88        14.327             8.1178            0.9901        33.42         90.614             44             188     
      83         12.73             8.5758            1.1002        30.79          43.06             17              73     
     329        21.867             19.459            1.0397        63.06         61.547             25             132     
     108        12.858             10.805            1.1713        34.04         37.481             14              86     
     208        22.678             12.194           0.89431       54.062         72.697             41             166     
      53        10.001             6.8874            1.2056       23.504          43.83             25              68     
      69        9.4086             9.4086            1.2632         26.2         51.246             32             122     
     109        14.529             9.9468           0.97674       37.448         38.514             14              77     
      58        9.2265             8.2015            1.2472       24.174         59.586             35              95     
     105        12.699             10.626            1.1767       33.486         40.876             19              98     
     109        14.794             9.9985           0.94847       38.002         51.853             25             106     
      71        9.9566              9.221            1.2358        26.87         55.408             37              84     
     229         22.57              13.22           0.96064       54.732         76.777             26             163     
      83        13.399             8.0749            1.0461       31.576         86.301             48             138     
     125        23.854              7.149           0.66155       48.728         55.584             35              85     
      59        10.069               7.59            1.1776       25.092         47.492             30              91     
     370        29.745             16.835           0.84264       74.282         12.389              0             131     
      60        11.034             7.0475            1.1628       25.464         44.783             25              89     
      61        10.668              7.386            1.1655       25.646         38.459             19              64     
      73        11.212             8.3767            1.2037       27.606         54.288             21              91     
     104        12.069             11.228            1.1575       33.602          59.76             32             141     
      80        14.568             7.1893           0.99214       31.832           51.9             25              91     
      65        9.5313             9.0206             1.092        27.35         55.877             35              86     
      55        9.8426              7.221            1.2319       23.686         38.309             14              67     
     117        13.863             10.874            1.1386       35.934         67.231             33             122     
      87        12.382              9.046             1.167       30.608         46.437             19              86     
      91        13.474              9.033           0.99507         33.9         56.275             25              89     
     632        38.918             21.472           0.82833       97.918         27.168              0             159     
      68        10.784             8.1695            1.1677       27.052         68.941             34             123     
     579        33.589             23.791           0.86387       91.774         55.383             18             158     
      73        11.501             8.2973            1.1474       28.276         58.192             23             134     
     116        14.221             10.654            1.0989       36.422         58.767             26             106     
      63         9.776             8.3231            1.2037       25.646         78.349             46             122     
     170        25.551              9.035           0.75192       53.302         52.859             23              88     
      55        9.8426              7.221            1.2319       23.686         57.818             35             100     
     126        14.298             11.529            1.1065       37.828         58.429             32             102     
      60         9.252             8.3267            1.2832        24.24         48.767             26              73     
      55        10.996             6.5062            1.1303       24.728         75.491             48             131     
     382        31.848             16.785            0.7694       78.988          46.22              1             145     
     151        14.669             13.278            1.1146        41.26         47.748             14             107     
      60        10.568             7.5768            1.1046       26.126           49.6             25              93     
     151         13.95             13.927            1.1415       40.772         60.603             30             118     
     159        16.951             12.077            1.0787       43.038         47.994             25              95     
     900        45.536             28.899           0.69308       127.74         62.381             17             158     
     195         21.84             11.842           0.91805       51.664         54.354             28             116     
      51        9.8817             6.9197            1.0811       24.348         48.784             26              71     
     169        18.804             11.733            1.0183       45.668         64.994             32             129     
      51        9.0315             7.5472            1.1141       23.984         75.627             43             111     
     100         14.06             9.2435            1.0887       33.974          98.99             62             179     
     188        17.871             14.024           0.96816       49.398          39.34             16              97     
     300        25.672             15.414           0.91769       64.094          66.04             28             147     
      65        9.2609             9.2211            1.1223       26.978         47.462             23              77     
     395        30.645             17.266           0.88239       75.002         41.587             12             100     
     376        27.622             17.916           0.88923       72.894          66.29             19             195     
      72        10.043             9.2376            1.2364       27.052         70.458             41             106     
      68        10.784             8.1695            1.1677       27.052         94.353             48             150     
      78        12.314             8.1841             1.099       29.864         53.167             12             132     
      75        13.004             7.8255           0.95274       31.452         72.813             46             115     
      51        8.5795             8.0075            1.0551       24.646         56.882             26              96     
     172        20.439             11.116           0.93104       48.182         108.26             53             189     
     160        17.494             11.976            1.0438        43.89         62.875             23             106     
     326         22.23             19.636           0.88579       68.006         49.101             18             149     
      86        12.471             9.1657            1.0794       31.642         75.384             39             116     
     464        30.253             22.788           0.57145       101.01         68.278             28             195     
     501         37.51             17.225           0.85203        85.96         53.162             19             140     
     239        20.153             15.326            1.0634       53.144         51.946             17             116     
     165         19.16             11.497           0.90272       47.926         47.479             14             129     
      55        9.8426              7.221            1.2319       23.686         144.31            100             212     
      64        9.8257             8.6001            1.1775       26.134         90.578             41             129     
      59        10.183             7.5427            1.1949        24.91         85.373             50             134     
     297        25.138             15.833           0.90197       64.326         54.545             20             116     
     507        38.389             17.156           0.81544       88.392         67.043             25             159     
      58        10.121             7.3688            1.2404        24.24         89.431             59             119     
     233         19.44             16.894            0.8523       58.612         81.906             39             152     
     127        13.844             11.815            1.1518       37.224         72.181             37             154     
     382        28.952             18.148           0.80956       77.004         86.406             34             192     
     500        33.053              19.49           0.93787        81.85         71.772             23             166     
     378        33.018             14.863           0.83115       75.598         68.024             23             130     
      90        13.871             8.5736            1.0545        32.75         85.422             50             140     
     592        42.803             18.705            0.7158       101.95         86.637             37             202     
     115        15.612             9.7273            1.0003        38.01         61.574             35             117     
     221        18.326             15.561            1.0708       50.928         64.484             32             118     
     110        13.813             10.685           0.99535       37.266         66.891             39             113     

Area Stats =
                 mean: 210.8384
               median: 130
    StandardDeviation: 200.6996
             Varience: 4.0280e+04

Cicularity Stats =
                 mean: 1.0006
               median: 1.0148
    StandardDeviation: 0.1845
             Varience: 0.0340

Perimeter Stats =
                 mean: 49.5143
               median: 41.6320
    StandardDeviation: 27.0477
             Varience: 731.5781

Local Region Mean Intensity Stats =
                 mean: 47.3256
               median: 44.2909
    StandardDeviation: 17.5747
             Varience: 308.8714

Min & Max Intensity Stats =
        IdividualMean: [464×1 double]
            MinorMean: 22.8642
            MajorMean: 89.6379
       PopulationMean: 56.2511
          MinorMedian: 21
          MajorMedian: 78.5000
     PopulationMedian: 50.5000
         MinorMinimum: 0
         MinorMaximum: 113
         MajorMinimum: 38
         MajorMaximum: 221
    StandardDeviation: 20.1116
             Varience: 404.4762

Min & Max Length Stats =
        IdividualMean: [464×1 double]
            MinorMean: 12.3221
            MajorMean: 19.9013
       PopulationMean: 16.1117
          MinorMedian: 10.4793
          MajorMedian: 17.3082
     PopulationMedian: 13.9023
         MinorMinimum: 3.4615
         MinorMaximum: 35.0844
         MajorMinimum: 8.1775
         MajorMaximum: 131.4668
    StandardDeviation: 7.6749
             Varience: 58.9040

Numbers of nuclei detected with method 1 =
   339

Numbers of nuclei detected with method 2 =
   367

Numbers of cells detected =
   464

>> 
